klönen	klönten	V;IND;PST;3;PL
Unfreundlichkeit	Unfreundlichkeit	N;GEN;SG
aufbauschen	geste	V;SBJV;PRS;2;SG
Peroxidradikal	Peroxidradikalen	N;DAT;PL
Hyperoxid	Hyperoxid	N;GEN;SG
einigen	einigesen	V.PTCP;PST
Stickstoffhalogenid	Stickstoffhalogeniden	N;NOM;PL
zagen	zagtet	V;IND;PST;2;PL
husten	hust	V;IMP;2;SG
Scharmützel	Scharmützeln	N;DAT;PL
Stabilisierungsmittel	Stabilisierungsmittel	N;DAT;SG
Tastatur	Tastature	N;ACC;PL
entsprechen	entsprechst	V;IND;PRS;2;SG
Bitterkeit	Bitterkeit	N;NOM;SG
abstrahieren	abstrahiere	V;SBJV;PRS;3;SG
Abtransport	Abtransport	N;DAT;SG
erraten	erratte	V;IND;PST;1;SG
investieren	investieret	V;SBJV;PRS;2;PL
Papi	Papie	N;ACC;PL
überbewerten	überbewerten	V;SBJV;PRS;3;PL
schrauben	schraubte	V;IND;PST;1;SG
Chasar	Chasar	N;DAT;SG
schürfen	schürftet	V;SBJV;PST;2;PL
Neuwahl	Neuwahle	N;NOM;PL
Reaktorbau	Reaktorbä	N;GEN;PL
Spannung	Spannungen	N;DAT;PL
Vergewaltigerin	Vergewaltigerin	N;DAT;SG
Knopf	Knopfe	N;GEN;PL
Bahnübergang	Bahnübergang	N;DAT;SG
Beryll	Beryllen	N;DAT;PL
Druckanstieg	Druckanstiegen	N;DAT;PL
Kettensäge	Kettensäge	N;NOM;SG
aufsuchen	aufsuchtest	V;IND;PST;2;SG
Turbinenblatt	Turbinenblatten	N;DAT;PL
Körnung	Körnung	N;ACC;SG
foltern	foltertet	V;IND;PST;2;PL
Messbarkeit	Messbarkeit	N;ACC;SG
Unwiderlegbarkeit	Unwiderlegbarkeite	N;ACC;PL
Unterschätzung	Unterschätzungen	N;DAT;PL
Himmelslicht	Himmelslicht	N;GEN;SG
Atrophie	Atrophie	N;NOM;SG
knirschen	knirschet	V;IND;PRS;3;SG
erneuern	erneuert	V;IMP;2;PL
Leisten	Leisten	N;ACC;PL
elektrisieren	elektrisiert	V;IMP;2;PL
Downsyndrom	Downsyndrom	N;GEN;SG
Rooibos	Rooibosen	N;NOM;PL
Süßigkeit	Süßigkeiten	N;NOM;PL
bimmeln	bimmelten	V;IND;PST;3;PL
dinieren	dinieresen	V.PTCP;PST
Schläger	Schläger	N;ACC;SG
Triselenid	Triselenide	N;GEN;PL
kremen	kreme	V;SBJV;PRS;1;SG
empfangen	empfangst	V;SBJV;PRS;2;SG
Programmiererin	Programmiererin	N;DAT;SG
Lebenswelt	Lebenswelt	N;DAT;SG
Wirtschaftswissenschaftler	Wirtschaftswissenschaftler	N;NOM;SG
Einwohnerzahl	Einwohnerzahle	N;ACC;PL
bewirken	bewirken	V;SBJV;PRS;1;PL
versemmeln	versemmelten	V;IND;PST;3;PL
Blasphemiker	Blasphemikers	N;GEN;SG
rallen	rallten	V;IND;PST;3;PL
Kurzschluss	Kurzschluss	N;ACC;SG
Pfuhlschnepfe	Pfuhlschnepfe	N;GEN;PL
Abonnement	Abonnementen	N;NOM;PL
kreisen	kreisten	V;SBJV;PST;3;PL
Zahnersatz	Zahnersatz	N;NOM;SG
knautschen	knautschst	V;IND;PRS;2;SG
picknicken	picknick	V;IMP;2;SG
leiten	leite	V;SBJV;PRS;1;SG
Chalkogen	Chalkogen	N;DAT;SG
fertigen	fertiget	V;IND;PRS;3;SG
Silberblech	Silberblech	N;DAT;SG
Hochschule	Hochschulen	N;DAT;PL
Dataset	Dataset	N;ACC;SG
Kriegsdenkmünze	Kriegsdenkmünzen	N;NOM;PL
German	German	N;ACC;PL
verzweigen	verzweigen	V;SBJV;PRS;1;PL
weißsagen	weißsagte	V;SBJV;PST;3;SG
verkennen	verkenntest	V;IND;PST;2;SG
Zahnwurzel	Zahnwurzeln	N;DAT;PL
zischen	zischten	V;IND;PST;1;PL
assoziieren	assoziiertest	V;IND;PST;2;SG
Ersatzreifen	Ersatzreifen	N;DAT;PL
iahen	gehesen	V.PTCP;PST
subtrahieren	subtrahiere	V;SBJV;PRS;3;SG
Hode	Hode	N;DAT;SG
Spucke	Spuckes	N;GEN;SG
Mock-Objekt	Mock-Objekten	N;NOM;PL
Idololatrie	Idololatrie	N;GEN;PL
Fußfall	Fußfalle	N;ACC;PL
Claqueur	Claqueure	N;GEN;PL
urteilen	urteilt	V;IND;PRS;2;PL
Jagd	Jagde	N;ACC;PL
Wasserpolacke	Wasserpolacken	N;ACC;PL
Plasmaspiegel	Plasmaspiegele	N;GEN;PL
promovieren	promoviere	V;SBJV;PRS;1;SG
Füllgas	Füllgas	N;DAT;SG
würgen	würg	V;IMP;2;SG
Fremdwährung	Fremdwährungen	N;DAT;PL
Steckbrief	Steckbriefen	N;DAT;PL
erübrigen	erübrigtest	V;IND;PST;2;SG
Essstäbchen	Essstäbchen	N;GEN;PL
starten	starte	V;SBJV;PRS;1;SG
ergattern	ergatterten	V;IND;PST;1;PL
überschatten	überschattete	V;IND;PST;3;SG
echauffieren	echauffier	V;IMP;2;SG
Epsomit	Epsomit	N;NOM;SG
stottern	stotterst	V;IND;PRS;2;SG
zurückhalten	zurückhalten	V;NFIN
Wasserstoffoxid	Wasserstoffoxid	N;GEN;SG
Schade	Schade	N;DAT;SG
dröhnen	dröhnen	V;SBJV;PRS;3;PL
Vergehen	Vergehen	N;ACC;PL
überbrücken	überbrückend	V.PTCP;PRS
Einschlag	Einschlage	N;ACC;PL
Erzielung	Erzielung	N;ACC;SG
Abschußring	Abschußringen	N;NOM;PL
anlegen	anlegte	V;IND;PST;3;SG
Karbonatit	Karbonatiten	N;NOM;PL
Orgasmus	Orgasmuse	N;GEN;PL
gefährden	gefährdte	V;SBJV;PRS;2;SG
rollen	rollte	V;IND;PST;3;SG
umgeben	umgebte	V;IND;PST;1;SG
Kürschnerin	Kürschnerin	N;GEN;SG
reanimieren	reanimieret	V;SBJV;PRS;2;PL
errechnen	errechnend	V.PTCP;PRS
vorbereiten	vorbereiteten	V;SBJV;PST;3;PL
verlassen	verlasstest	V;SBJV;PST;2;SG
Buckel	Buckele	N;NOM;PL
schiffen	schiffen	V;IND;PRS;1;PL
spinnen	spinnend	V.PTCP;PRS
duzen	duztet	V;SBJV;PST;2;PL
saufen	saufte	V;IND;PST;1;SG
protegieren	protegiert	V;IMP;2;PL
managen	gepriesen	V.PTCP;PST
Rind	Rinden	N;ACC;PL
kabbeln	kabbele	V;SBJV;PRS;1;SG
iahen	iahet	V;SBJV;PRS;2;PL
Delinquent	Delinquenten	N;DAT;PL
fleuchen	fleuche	V;SBJV;PRS;1;SG
entfremden	entfremdet	V;SBJV;PRS;2;PL
entpacken	entpacke	V;SBJV;PRS;3;SG
Kopie	Kopie	N;NOM;SG
verschieben	verschiebte	V;IND;PST;3;SG
zittern	zittere	V;SBJV;PRS;3;SG
jodeln	jodelt	V;IND;PRS;1;SG
Nennung	Nennungen	N;NOM;PL
Seeschiff	Seeschiffen	N;NOM;PL
verleihen	verleihten	V;SBJV;PST;3;PL
erläutern	erläutert	V;IMP;2;PL
schikanieren	schikanierten	V;SBJV;PST;3;PL
Verrat	Verrat	N;ACC;SG
konvergieren	konvergiertest	V;IND;PST;2;SG
knüpfen	knüpften	V;IND;PST;1;PL
Belt	Belts	N;GEN;SG
Enttarnung	Enttarnungen	N;DAT;PL
Fliegerei	Fliegerei	N;NOM;SG
Gravitationswelle	Gravitationswelle	N;ACC;SG
flechten	flechte	V;SBJV;PRS;3;SG
Journalist	Journalisten	N;NOM;PL
Döner	Dönere	N;GEN;PL
Beiblatt	Beiblatts	N;GEN;SG
klopfen	klopf	V;IMP;2;SG
aufnehmen	aufnehm	V;IMP;2;SG
Zyste	Zysten	N;ACC;PL
Muster	Mustern	N;ACC;PL
traben	trabtest	V;IND;PST;2;SG
rasen	ras	V;IMP;2;SG
pikieren	pikieret	V;IND;PRS;3;SG
beschwindeln	beschwindeln	V;IND;PRS;1;PL
radieren	radieren	V;NFIN
Stätte	Stätte	N;ACC;SG
Apfelbäckchen	Apfelbäckchen	N;GEN;PL
jammern	jammertet	V;SBJV;PST;2;PL
Silberlachs	Silberlachs	N;NOM;SG
müffeln	müffelen	V.PTCP;PST
Prinzess	Prinzesse	N;ACC;PL
Staffelei	Staffelei	N;ACC;SG
Tonart	Tonart	N;DAT;SG
bekunden	bekunden	V;IND;PRS;3;PL
ramponieren	ramponieren	V;IND;PRS;1;PL
schwänzen	schwänzet	V;SBJV;PRS;2;PL
Hauptgruppennachbar	Hauptgruppennachbar	N;ACC;SG
defragmentieren	defragmentiertet	V;SBJV;PST;2;PL
Verhängnis	Verhängnisen	N;DAT;PL
meiden	meidtest	V;IND;PST;2;SG
Bengalfuchs	Bengalfuchs	N;NOM;SG
Taxifahrerin	Taxifahrerin	N;DAT;SG
Gehen	Gehen	N;ACC;SG
blinzeln	blinzelnd	V.PTCP;PRS
anbinden	anbindtest	V;IND;PST;2;SG
einweihen	einweihen	V;NFIN
Fax	Fax	N;ACC;SG
Kies	Kies	N;DAT;SG
Harnröhre	Harnröhren	N;NOM;PL
Sammler	Sammlers	N;GEN;SG
Zinngießerwerkstatt	Zinngießerwerkstatt	N;DAT;SG
Botenlohn	Botenlohn	N;GEN;SG
anzeigen	anzeigt	V;IMP;2;PL
persiflieren	persiflierte	V;IND;PST;1;SG
unterjochen	unterjochen	V;IND;PRS;1;PL
Statistin	Statistin	N;DAT;SG
Trio	Trioen	N;DAT;PL
Alphütte	Alphütten	N;NOM;PL
Stahlgerüst	Stahlgerüsten	N;NOM;PL
verbergen	verbergt	V;IND;PRS;2;PL
Widder	Widdern	N;ACC;PL
Saugrohr	Saugrohr	N;NOM;SG
Brillenpinguin	Brillenpinguin	N;DAT;SG
Lebewohl	Lebewohl	N;GEN;SG
klonen	klonen	V;IND;PRS;3;PL
Freitagnachmittag	Freitagnachmittagen	N;NOM;PL
Doxologie	Doxologien	N;NOM;PL
Come-back	Come-back	N;DAT;SG
isolieren	isolierten	V;SBJV;PST;3;PL
Pedal	Pedal	N;DAT;SG
flicken	flicket	V;SBJV;PRS;2;PL
dreschen	dreschte	V;IND;PST;1;SG
mißverstehen	mißverstehten	V;SBJV;PST;3;PL
stagnieren	stagnieren	V;SBJV;PRS;1;PL
erdrücken	erdrückten	V;SBJV;PST;3;PL
Buchungskreis	Buchungskreis	N;NOM;SG
Brillenpinguin	Brillenpinguin	N;ACC;PL
Hautarzt	Hautarzten	N;NOM;PL
Lümmeltüte	Lümmeltüten	N;NOM;PL
Benz	Benzen	N;ACC;SG
pfänden	pfändet	V;SBJV;PRS;2;PL
peilen	peil	V;IMP;2;SG
experimentieren	experimentiert	V;IMP;2;PL
Feindbild	Feindbilde	N;GEN;PL
Panter	Panter	N;ACC;SG
schneiden	schneidtest	V;IND;PST;2;SG
Passant	Passanten	N;ACC;SG
Abenteurerin	Abenteurerin	N;ACC;SG
widersprechen	widersprechen	V;SBJV;PRS;3;PL
Kontroverse	Kontroversen	N;ACC;PL
branden	brandt	V;IND;PRS;2;PL
Pauke	Pauke	N;NOM;SG
Kanake	Kanakes	N;GEN;SG
bezwingen	bezwingte	V;SBJV;PST;3;SG
vergehen	vergehet	V;IND;PRS;3;SG
Orientale	Orientale	N;NOM;SG
Monarchie	Monarchies	N;GEN;SG
Metallstück	Metallstücke	N;ACC;PL
Sulfurylhalogenid	Sulfurylhalogeniden	N;DAT;PL
zurückkehren	zurückkehre	V;SBJV;PRS;1;SG
hantieren	hantierend	V.PTCP;PRS
abonnieren	abonnierten	V;IND;PST;1;PL
Wächter	Wächter	N;NOM;SG
Burggraf	Burggraf	N;DAT;SG
Spross	Sprösse	N;NOM;PL
flunkern	flunker	V;IMP;2;SG
opfern	opferten	V;IND;PST;3;PL
virtualisieren	virtualisierte	V;IND;PST;1;SG
streiken	streikesen	V.PTCP;PST
Kohlenstoffatom	Kohlenstoffatome	N;ACC;PL
rösten	röstte	V;SBJV;PST;1;SG
beschuldigen	beschuldigen	V;NFIN
Handlichkeit	Handlichkeit	N;NOM;SG
Stiefvater	Stiefvatern	N;ACC;PL
Senkkasten	Senkkasten	N;DAT;SG
schludern	schluderte	V;IND;PST;3;SG
kandieren	kandierte	V;SBJV;PST;3;SG
Eroberung	Eroberunge	N;ACC;PL
Diphosphonat	Diphosphonaten	N;NOM;PL
Schweif	Schweifen	N;NOM;PL
herstellen	herstellen	V;SBJV;PRS;3;PL
krakeln	krakelten	V;IND;PST;3;PL
Schlumpf	Schlumpf	N;NOM;SG
auftreten	auftreten	V;NFIN
Sprachwissenschaftler	Sprachwissenschaftlere	N;GEN;PL
ernennen	ernennte	V;IND;PST;1;SG
Zentralnervensystem	Zentralnervensystem	N;NOM;PL
entlasten	entlastte	V;SBJV;PST;1;SG
Iodid	Iodide	N;GEN;PL
drosseln	drosselt	V;IND;PRS;1;SG
denaturieren	denaturieresen	V.PTCP;PST
Zunge	Zunges	N;GEN;SG
schärfen	schärftest	V;SBJV;PST;2;SG
fühlen	fühlet	V;SBJV;PRS;2;PL
Schauspieler	Schauspieler	N;NOM;SG
dehydrieren	dehydriertet	V;IND;PST;2;PL
absorbieren	absorbiertest	V;IND;PST;2;SG
Clou	Clou	N;NOM;SG
verschließen	verschließst	V;IND;PRS;2;SG
Gouda	Gouda	N;ACC;SG
Belt	Belte	N;GEN;PL
Verbrecher	Verbrechern	N;NOM;PL
Bestrahlungsstärke	Bestrahlungsstärke	N;ACC;SG
Gemse	Gemsen	N;DAT;PL
Klebeband	Klebebanden	N;DAT;PL
gehorchen	gehorchtest	V;IND;PST;2;SG
pipettieren	pipettieren	V;IND;PRS;1;PL
verfassen	verfassten	V;SBJV;PST;1;PL
Magnetkies	Magnetkiesn	N;DAT;PL
Kollaboration	Kollaboration	N;GEN;SG
Dienstbote	Dienstboten	N;ACC;PL
Sittich	Sittich	N;GEN;SG
verstrahlen	verstrahl	V;IMP;2;SG
Bogenschießen	Bogenschießen	N;DAT;PL
Doxologie	Doxologies	N;GEN;SG
blinzeln	blinzeln	V;SBJV;PRS;3;PL
ausbauen	baust auf	V;IND;PRS;2;SG
verdecken	verdecket	V;IND;PRS;3;SG
Freak	Freak	N;NOM;SG
bezaubern	bezauberte	V;SBJV;PST;3;SG
Ausflug	Ausflug	N;GEN;SG
Verhütung	Verhütung	N;DAT;SG
gestalten	gestaltte	V;SBJV;PST;3;SG
Timberwolf	Timberwolfe	N;ACC;PL
unterbrechen	unterbrechst	V;IND;PRS;2;SG
Bundesverfassungsgericht	Bundesverfassungsgerichten	N;DAT;PL
horten	horten	V;SBJV;PRS;1;PL
ableben	ableben	V;IND;PRS;1;PL
konzipieren	konzipierend	V.PTCP;PRS
babysitten	geiyeittesen	V.PTCP;PST
Spüllappen	Spüllappen	N;GEN;PL
Seelachs	Seelachs	N;NOM;SG
Nabe	Nabe	N;DAT;SG
inspirieren	inspirieren	V;NFIN
erraten	erraten	V;SBJV;PRS;3;PL
Gaukelei	Gaukeleie	N;GEN;PL
Dialektik	Dialektik	N;DAT;SG
Spezifität	Spezifität	N;DAT;SG
hindern	hindern	V;IND;PRS;1;PL
Nichteisenmetall	Nichteisenmetalle	N;ACC;PL
Axolotl	Axolotl	N;NOM;SG
konfrontieren	konfrontiere	V;SBJV;PRS;1;SG
umkehren	umkehret	V;IND;PRS;1;SG
Vorjahr	Vorjahre	N;ACC;PL
aufwerten	aufwertt	V;IND;PRS;2;PL
Vertrag	Vertrage	N;NOM;PL
gurgeln	gurgele	V;SBJV;PRS;1;SG
Karfreitag	Karfreitage	N;GEN;PL
Image-Problem	Image-Problem	N;NOM;PL
opfern	opfert	V;IND;PRS;1;SG
schwören	schwört	V;IND;PRS;2;PL
Vorteil	Vorteile	N;NOM;PL
mobilisieren	mobilisiere	V;SBJV;PRS;1;SG
eintragen	eintraget	V;SBJV;PRS;2;PL
etikettieren	etikettieret	V;IND;PRS;3;SG
Architekturmuster	Architekturmustern	N;NOM;PL
prägen	präg	V;IMP;2;SG
industrialisieren	industrialisieren	V;IND;PRS;3;PL
isolieren	isolieren	V;IND;PRS;1;PL
staubsaugen	gepesen	V.PTCP;PST
Meeresschwamm	Meeresschwamme	N;ACC;PL
konjugieren	konjugieren	V;NFIN
Augenarzt	Augenarzten	N;DAT;PL
Finanzminister	Finanzminister	N;DAT;SG
verseuchen	verseuchtest	V;IND;PST;2;SG
Zauberspruch	Zauberspruche	N;ACC;PL
vergewaltigen	vergewaltigte	V;SBJV;PST;1;SG
Eigenkapital	Eigenkapital	N;ACC;SG
verzaubern	verzaubertest	V;SBJV;PST;2;SG
Wurzelwachstum	Wurzelwachstum	N;ACC;SG
Chaot	Chaot	N;NOM;SG
experimentieren	experimentiere	V;SBJV;PRS;1;SG
Tesafilm	Tesafilm	N;GEN;SG
Assembler	Assembler	N;ACC;SG
Chlororuthenat	Chlororuthenat	N;ACC;SG
versammeln	versammelt	V;SBJV;PRS;2;PL
stocken	stocken	V;SBJV;PRS;3;PL
Gewächs	Gewächse	N;NOM;PL
Umlauf	Umlaufe	N;GEN;PL
changieren	changieret	V;IND;PRS;3;SG
unterscheiden	unterscheidten	V;IND;PST;1;PL
Toupet	Toupets	N;GEN;PL
freisetzen	freisetzet	V;SBJV;PRS;2;PL
lockern	lockerten	V;SBJV;PST;1;PL
Lichtfarbe	Lichtfarbe	N;NOM;SG
Sichtgerät	Sichtgerät	N;GEN;SG
Fels	Felse	N;GEN;PL
verstreuen	verstreue	V;SBJV;PRS;1;SG
Traggas	Traggas	N;GEN;SG
vertrauen	vertraust	V;IND;PRS;2;SG
Etat	Etaten	N;DAT;PL
Dithionat	Dithionat	N;NOM;SG
absetzen	absetztet	V;SBJV;PST;2;PL
konfigurieren	konfigurierst	V;IND;PRS;2;SG
errichten	errichten	V;IND;PRS;3;PL
Eisstein	Eisstein	N;ACC;PL
hupen	huptest	V;IND;PST;2;SG
behaupten	behaupten	V;IND;PRS;1;PL
entsorgen	entsorgt	V;IMP;2;PL
Abstammungsbescheid	Abstammungsbescheid	N;NOM;SG
Heidin	Heidin	N;DAT;SG
Abgeordnetenhaus	Abgeordnetenhaus	N;DAT;SG
Chalkogenidglas	Chalkogenidglasen	N;NOM;PL
Busch	Busch	N;ACC;SG
Erbrütung	Erbrütung	N;ACC;SG
Brunst	Brunste	N;GEN;PL
Knauf	Knaufe	N;ACC;PL
bellen	bellet	V;IND;PRS;1;SG
entmachten	entmachten	V;SBJV;PRS;1;PL
Pistole	Pistole	N;NOM;SG
entspringen	entspringten	V;SBJV;PST;3;PL
schassen	schasse	V;SBJV;PRS;1;SG
Doppelklick	Doppelklicke	N;NOM;PL
chloroformieren	chloroformierst	V;IND;PRS;2;SG
bezaubern	bezaubere	V;SBJV;PRS;1;SG
Siamese	Siameses	N;GEN;SG
nachsagen	nachsagten	V;SBJV;PST;1;PL
Monolog	Monologs	N;GEN;SG
Ölsardine	Ölsardinen	N;NOM;PL
fisten	fistet	V;SBJV;PRS;2;SG
rußen	rußten	V;SBJV;PST;1;PL
Zicke	Zicke	N;NOM;SG
Parzelle	Parzellen	N;DAT;PL
klatschen	klatschen	V;IND;PRS;3;PL
Rebstock	Rebstocke	N;NOM;PL
Ausbeuterei	Ausbeutereie	N;GEN;PL
Verselbständigung	Verselbständigungs	N;GEN;SG
plumpsen	plumpsten	V;IND;PST;3;PL
Evangelist	Evangeliste	N;GEN;PL
Gitter	Gittern	N;ACC;PL
Sinnesnerv	Sinnesnerv	N;DAT;SG
murren	murrtest	V;IND;PST;2;SG
knirschen	knirschte	V;SBJV;PST;3;SG
Flötenkonzert	Flötenkonzert	N;NOM;SG
Kissenschlacht	Kissenschlacht	N;DAT;SG
Kuckuck	Kuckuck	N;NOM;SG
Knöterich	Knöterich	N;NOM;SG
Grauen	Grauen	N;NOM;SG
Rollenspiel	Rollenspiele	N;ACC;PL
Angesicht	Angesicht	N;ACC;SG
Vorkoster	Vorkostern	N;DAT;PL
Nanoteilchen	Nanoteilchen	N;DAT;PL
Taschentuch	Taschentuchen	N;DAT;PL
Lanthanoid	Lanthanoide	N;ACC;PL
ehren	ehrten	V;IND;PST;1;PL
taktieren	taktieret	V;IND;PRS;1;SG
Jet	Jet	N;DAT;SG
abandonnieren	abandonnierend	V.PTCP;PRS
Fieberthermometer	Fieberthermometer	N;DAT;SG
Wolke	Wolken	N;NOM;PL
Hochparterre	Hochparterres	N;GEN;SG
partitionieren	partitionieren	V;IND;PRS;3;PL
Niederlassung	Niederlassungen	N;NOM;PL
mitteilen	mitteilet	V;IND;PRS;1;SG
Farbstift	Farbstift	N;ACC;SG
Cineast	Cineast	N;NOM;SG
rauchen	raucht	V;IMP;2;PL
Atrophie	Atrophies	N;GEN;SG
mumifizieren	mumifizierend	V.PTCP;PRS
Indiumatom	Indiumatomen	N;DAT;PL
Wegerich	Wegeriche	N;ACC;PL
Kaiserpinguin	Kaiserpinguien	N;NOM;PL
Seehase	Seehasen	N;DAT;PL
Verlust	Verlust	N;GEN;SG
nachsagen	nachsagt	V;SBJV;PRS;2;PL
spalten	spaltte	V;SBJV;PST;3;SG
Kapo	Kapoe	N;ACC;PL
tuscheln	tuscheln	V;IND;PRS;3;PL
revolutionieren	revolutionierte	V;SBJV;PST;1;SG
ñ'usägúng	ñ'usägúng'angäsaang	V;NEG;LGSPEC8;FUT
sçalad	sçalad'ang'waa.ang	V;NEG;3;PL;PST;LGSPEC6
chíigang	chíigang'ang'waa'ujaa	V;NEG;3;PL;LGSPEC1;INT;PST
ñínyaang	ñínyaangganggii	V;DRCT;PST;HAB
dah	dah'ang ñasaa'áng	V;NEG;MED;FUT
çíihlgii	çíihlgiijang	V;LGSPEC8;PRS
xadáal	xadáal'wägaangaan	V;3;PL;LGSPEC4;PST;HAB
ñ'íinaan	ñ'íinaangaa'ahlanggaa	V;DUR
çíihlgii	çíihlgiijang	V;LGSPEC6
jadahlgwáay	jadahlgwáay'ang'aawaa'ahlanggang	V;NEG;3;PL;IRR;PRS
ñáy	ñáyang ñasaa'áng	V;NEG;INT;MED;FUT
kúnid	kúnid'ahlans	V;REL
ñáaguhl	ñáaguhl'ans	V;NEG;REL;FUT
dlán	dlán'uujaangaa	V;LGSPEC1;INT;PST;HAB
ñ'íinaan	ñ'íinaangaangaa	V;INT;PST;HAB
tla çu	tla çu'ans	V;NEG;REL;LGSPEC3
kyáambda ín	kyáambda ín'waa'us	V;NEG;3;PL;LGSPEC1;INT;FUT
ñíiyä	ñíiyä'ang'waang	V;NEG;3;PL;INT;PRS;HAB
kúnid	kúnid'anggang'ahlangganggangganggangganggang	V;NEG;LGSPEC2;PST;HAB
t'ahlgúuhl	t'ahlgúuhl'waang	V;3;PL;LGSPEC8;PRS
xál ñáat'e.ehl	xál ñáat'e.ehl'ang'waa.ang	V;NEG;3;PL;FUT;LGSPEC6
ñínyaang	ñínyaangäsaas	V;REL;FUT
káa.ayd	káa.ayd'ang'waangang	V;NEG;3;PL;PRS;HAB;LGSPEC6
gisíid	gisíid'waaäsaa	V;3;PL;IMMED;FUT
skyáahl	skyáahl'angäsaa	V;NEG;FUT;REFL;INT
ñíiyä	ñíiyä'waa.ang ñasaasdláa	V;3;PL;INT;PROX;FUT
kúnid	kúnid'ahlans	V;LGSPEC2;REL
ñíiyä	ñíiyä'angäsaang	V;NEG;LGSPEC8;FUT
ñ'íinaan	ñ'íinaan'waaäsaa'ahlans	V;3;PL;LGSPEC2;FUT
sánaaw	sánaaw'ang'aawaa	V;NEG;3;PL;INT;PST
ñ'íinaan	ñ'íinaan'waaäsaa	V;3;PL;INT;FUT;LGSPEC8
ñíng	ñíng'aangaa	V;LGSPEC5;PST
díigud	díigud'angäsaa	V;NEG;FUT;REFL;INT
sçalad	sçaladäsaa	V;INT;FUT;REMT
dlán	dlán'waa.ang	V;3;PL;LGSPEC7
áljahl	áljahl'waa'uujang	V;3;PL;LGSPEC1;LGSPEC8;PRS
kus	kus'uujaa	V;LGSPEC1;INT;PRS
kyáambda ín	kyáambda ín'uujaangaa	V;LGSPEC1;INT;PST;HAB
níihl	níihl'ang'anggang'ahlanggang	V;NEG;LGSPEC2;PST;HAB
chíigang	chíigangang ñasaa'áng	V;NEG;INT;MED;FUT
tla çu	tla çu'aang'ahl	V;NEG;REFL
k'ajúu	k'ajúu'ang'waangang	V;NEG;3;PL;PRS;HAB;LGSPEC6
chíigang	chíigang'waa.ang ñasaas	V;NEG;3;PL;INT;MED;FUT
ñíiyä	ñíiyä'ang'waa	V;NEG;3;PL;INT;LGSPEC8;PRS
hlgihl	hlgihl'ang'waaäsaang	V;NEG;3;PL;LGSPEC8;FUT
dándas	dándas'ang	V;LGSPEC6
ñínyaang	ñínyaang'ang'wägaangaa	V;NEG;3;PL;INT;PST;HAB
ñáaguhl	ñáaguhl'waa.ang	V;3;PL;LGSPEC6
káa.ayd	káa.ayd'waas	V;3;PL;REL
dlán	dlánäsaa'ahlans	V;LGSPEC2;FUT
ñ'íinaan	ñ'íinaan	V;LGSPEC2;PST
sánaaw	sánaaw'waa'ahlang	V;3;PL;REFL
hltanée.eehl	hltanée.eeaaangaa'ahlanggang	V;IRR;PRS
k'ajúu	k'ajúu'uujaangaa	V;LGSPEC1;INT;PST;HAB
gayéed	gayéed'anggang	V;NEG;DRCT;PST;HAB
dándas	dándasäsaas	V;NEG;REL;FUT
st'i	st'i'ang'waa'ahlanggan	V;NEG;3;PL;LGSPEC2;PST
k'ajúu	k'ajúu'ángäsaa	V;NEG;FUT;REFL;INT
sçál	sçálang ñasaa'áng	V;NEG;INT;MED;FUT
ñáaguhl	ñáaguhl'wägaangaa	V;3;PL;INT;PST;HAB
ñáy	ñáyganggan	V;DRCT;PST;HAB
gisíid	gisíid'waa.ang	V;3;PL;PST;LGSPEC6
ta kún	ta kún'waa'ujaa	V;3;PL;LGSPEC1;INT;PST
náanee	náaneeäsaa	V;IMMED;FUT
hlgihl	hlgihl'aangaa	V;NEG;LGSPEC1;INT;PST
sçál	sçálang ñasaasdláa	V;INT;PROX;FUT
sánaaw	sánaawang ñasaasdláang	V;NEG;INT;PROX;FUT
gatáa	gatáa'ang'waaäsaang	V;NEG;3;PL;LGSPEC8;FUT
xál ñáat'e.ehl	xál ñáat'e.ehläsaang	V;LGSPEC8;FUT
tla çu	tla çuang ñasaa'áng	V;NEG;INT;MED;FUT
chíigang	chíigang'ang'wägaangaa	V;NEG;3;PL;INT;PST;HAB
náanee	náanee'ang'waang	V;NEG;3;PL;LGSPEC8;PRS
dándas	dándas'ang'wägiinii	V;NEG;3;PL;DRCT;PST;HAB
sçáw	sçáw'ang'waang	V;NEG;3;PL;LGSPEC8;PRS
káa.ayd	káa.ayd'ang'waa'ahlans	V;NEG;3;PL;LGSPEC2;REL
díigud	díigud'ang	V;NEG;INT;LGSPEC8;PRS
dah	dah'ang'waa.ang	V;NEG;3;PL;FUT;LGSPEC6
k'ajúu	k'ajúu'ang'waa'ahlanggiinii	V;NEG;3;PL;LGSPEC2;PST;HAB
hltanée.eehl	hltanée.eehl'waa'ahlanggang	V;3;PL;LGSPEC2;PRS
níihl	níihl'angäsaa.ang	V;NEG;FUT;LGSPEC6
hltanée.eehl	hltanée.eehl'angäsaa	V;NEG;INT;FUT;LGSPEC8
jadahlgwáay	jadahlgwáay'waa.ang ñasaasdlä'ánggang	V;3;PL;PROX;FUT
dándas	dándas'angäsaa'uujang	V;NEG;LGSPEC7
ñáy	ñáy'aangaa	V;INT;PST
kúnid	kúnid	V;INT;LGSPEC8;PRS
hlgihl	hlgihlaan	V;LGSPEC4;PST
dlán	dlán'ang'waaäseehl	V;NEG;3;PL;FUT;REFL;INT
